AWAY_TEAM,HOME_TEAM,WEEK,SLOT,NETWORK,QUAL_POINTS
PIT,BAL,13,SUNE,CBS,4
PIT,BAL,13,SUNL,CBS,4
PIT,BAL,14,SUNE,CBS,4
PIT,BAL,14,SUNL,CBS,4
PIT,BAL,15,SUNE,CBS,4
PIT,BAL,15,SUNL,CBS,4
PIT,BAL,16,SUNE,CBS,4
PIT,BAL,16,SUNL,CBS,4
PIT,BAL,16,SATE,NFL,6
PIT,BAL,17,SUNE,CBS,4
PIT,BAL,17,SUNL,CBS,4
PIT,BAL,17,SUND,CBS,6
PIT,CIN,1,MON1,ESP,8
PIT,CIN,1,MON2,ESP,8
PIT,CIN,1,SUNN,NBC,8
PIT,CIN,1,THUN,NBC,8
PIT,CIN,2,MON1,ESP,8
PIT,CIN,2,SUNN,NBC,8
PIT,CIN,2,THUN,CBS,8
PIT,CIN,3,MON1,ESP,8
PIT,CIN,3,SUNN,NBC,8
PIT,CIN,3,THUN,CBS,8
PIT,CIN,4,MON1,ESP,8
PIT,CIN,4,SUNN,NBC,8
PIT,CIN,4,THUN,CBS,8
PIT,CIN,5,MON1,ESP,8
PIT,CIN,5,SUNN,NBC,8
PIT,CIN,5,THUN,CBS,8
PIT,CIN,6,MON1,ESP,8
PIT,CIN,6,SUNN,NBC,8
PIT,CIN,6,THUN,CBS,8
PIT,CIN,7,MON1,ESP,8
PIT,CIN,7,SUNN,NBC,8
PIT,CIN,7,THUN,CBS,8
PIT,CIN,8,MON1,ESP,8
PIT,CIN,8,SUNN,NBC,8
PIT,CIN,8,THUN,CBS,8
PIT,CIN,9,MON1,ESP,8
PIT,CIN,9,SUNN,NBC,8
PIT,CIN,9,THUN,CBS,8
PIT,CIN,10,MON1,ESP,8
PIT,CIN,10,SUNN,NBC,8
PIT,CIN,10,THUN,NFL,8
PIT,CIN,11,MON1,ESP,8
PIT,CIN,11,SUNN,NBC,8
PIT,CIN,11,THUN,NFL,8
PIT,CIN,12,MON1,ESP,8
PIT,CIN,12,SUNN,NBC,8
PIT,CIN,12,THUN,NBC,8
PIT,CIN,13,MON1,ESP,8
PIT,CIN,13,SUNN,NBC,8
PIT,CIN,13,THUN,NFL,8
PIT,CIN,14,MON1,ESP,8
PIT,CIN,14,SUNN,NBC,8
PIT,CIN,14,THUN,NFL,8
PIT,CIN,15,MON1,ESP,8
PIT,CIN,15,SUNN,NBC,8
PIT,CIN,15,THUN,NFL,8
PIT,CIN,16,MON1,ESP,8
PIT,CIN,16,SATL,NFL,8
PIT,CIN,16,SUNN,NBC,8
PIT,CIN,16,THUN,NFL,8
PIT,CIN,1,SUND,CBS,6
PIT,CIN,2,SUND,CBS,6
PIT,CIN,3,SUND,CBS,6
PIT,CIN,4,SUND,CBS,6
PIT,CIN,5,SUND,CBS,6
PIT,CIN,6,SUND,CBS,6
PIT,CIN,7,SUND,CBS,6
PIT,CIN,8,SUND,CBS,6
PIT,CIN,9,SUND,CBS,6
PIT,CIN,10,SUND,CBS,6
PIT,CIN,11,SUND,CBS,6
PIT,CIN,12,SUND,CBS,6
PIT,CIN,13,SUND,CBS,6
PIT,CIN,14,SUND,CBS,6
PIT,CIN,15,SUND,CBS,6
PIT,CIN,16,SUND,CBS,6
PIT,CIN,1,SUNE,CBS,4
PIT,CIN,1,SUNL,CBS,4
PIT,CIN,2,SUNE,CBS,4
PIT,CIN,2,SUNL,CBS,4
PIT,CIN,3,SUNE,CBS,4
PIT,CIN,3,SUNL,CBS,4
PIT,CIN,4,SUNE,CBS,4
PIT,CIN,4,SUNL,CBS,4
PIT,CIN,5,SUNE,CBS,4
PIT,CIN,5,SUNL,CBS,4
PIT,CIN,6,SUNE,CBS,4
PIT,CIN,6,SUNL,CBS,4
PIT,CIN,7,SUNE,CBS,4
PIT,CIN,7,SUNL,CBS,4
PIT,CIN,8,SUNE,CBS,4
PIT,CIN,8,SUNL,CBS,4
PIT,CIN,9,SUNE,CBS,4
PIT,CIN,9,SUNL,CBS,4
PIT,CIN,10,SUNE,CBS,4
PIT,CIN,10,SUNL,CBS,4
PIT,CIN,11,SUNE,CBS,4
PIT,CIN,11,SUNL,CBS,4
PIT,CIN,12,SUNE,CBS,4
PIT,CIN,12,SUNL,CBS,4
PIT,CIN,13,SUNE,CBS,4
PIT,CIN,13,SUNL,CBS,4
PIT,CIN,14,SUNE,CBS,4
PIT,CIN,14,SUNL,CBS,4
PIT,CIN,15,SUNE,CBS,4
PIT,CIN,15,SUNL,CBS,4
PIT,CIN,16,SUNE,CBS,4
PIT,CIN,16,SUNL,CBS,4
PIT,CIN,16,SATE,NFL,6
PIT,CIN,17,SUNE,CBS,4
PIT,CIN,17,SUNL,CBS,4
PIT,CIN,17,SUND,CBS,6
PIT,CLE,1,SUND,CBS,4.5
PIT,CLE,2,SUND,CBS,4.5
PIT,CLE,3,SUND,CBS,4.5
PIT,CLE,4,SUND,CBS,4.5
PIT,CLE,5,SUND,CBS,4.5
PIT,CLE,6,SUND,CBS,4.5
PIT,CLE,7,SUND,CBS,4.5
PIT,CLE,8,SUND,CBS,4.5
PIT,CLE,9,SUND,CBS,4.5
PIT,CLE,10,SUND,CBS,4.5
PIT,CLE,11,SUND,CBS,4.5
PIT,CLE,12,SUND,CBS,4.5
PIT,CLE,13,SUND,CBS,4.5
PIT,CLE,14,SUND,CBS,4.5
PIT,CLE,15,SUND,CBS,4.5
PIT,CLE,16,SUND,CBS,4.5
PIT,CLE,1,SUNE,CBS,3
PIT,CLE,1,SUNL,CBS,3
PIT,CLE,2,SUNE,CBS,3
PIT,CLE,2,SUNL,CBS,3
PIT,CLE,3,SUNE,CBS,3
PIT,CLE,3,SUNL,CBS,3
PIT,CLE,4,SUNE,CBS,3
PIT,CLE,4,SUNL,CBS,3
PIT,CLE,5,SUNE,CBS,3
PIT,CLE,5,SUNL,CBS,3
PIT,CLE,6,SUNE,CBS,3
PIT,CLE,6,SUNL,CBS,3
PIT,CLE,7,SUNE,CBS,3
PIT,CLE,7,SUNL,CBS,3
PIT,CLE,8,SUNE,CBS,3
PIT,CLE,8,SUNL,CBS,3
PIT,CLE,9,SUNE,CBS,3
PIT,CLE,9,SUNL,CBS,3
PIT,CLE,10,SUNE,CBS,3
PIT,CLE,10,SUNL,CBS,3
PIT,CLE,11,SUNE,CBS,3
PIT,CLE,11,SUNL,CBS,3
PIT,CLE,12,SUNE,CBS,3
PIT,CLE,12,SUNL,CBS,3
PIT,CLE,13,SUNE,CBS,3
PIT,CLE,13,SUNL,CBS,3
PIT,CLE,14,SUNE,CBS,3
PIT,CLE,14,SUNL,CBS,3
PIT,CLE,15,SUNE,CBS,3
PIT,CLE,15,SUNL,CBS,3
PIT,CLE,16,SUNE,CBS,3
PIT,CLE,16,SUNL,CBS,3
PIT,CLE,16,SATE,NFL,4.5
PIT,CLE,17,SUNE,CBS,3
PIT,CLE,17,SUNL,CBS,3
PIT,DEN,1,MON1,ESP,12
PIT,DEN,1,MON2,ESP,12
PIT,DEN,1,SUNN,NBC,12
PIT,DEN,1,THUN,NBC,12
PIT,DEN,2,MON1,ESP,12
PIT,DEN,2,SUNN,NBC,12
PIT,DEN,2,THUN,CBS,12
PIT,DEN,3,MON1,ESP,12
PIT,DEN,3,SUNN,NBC,12
PIT,DEN,3,THUN,CBS,12
PIT,DEN,4,MON1,ESP,12
PIT,DEN,4,SUNN,NBC,12
PIT,DEN,4,THUN,CBS,12
PIT,DEN,5,MON1,ESP,12
PIT,DEN,5,SUNN,NBC,12
PIT,DEN,5,THUN,CBS,12
PIT,DEN,6,MON1,ESP,12
PIT,DEN,6,SUNN,NBC,12
PIT,DEN,6,THUN,CBS,12
PIT,DEN,7,MON1,ESP,12
PIT,DEN,7,SUNN,NBC,12
PIT,DEN,7,THUN,CBS,12
PIT,DEN,8,MON1,ESP,12
PIT,DEN,8,SUNN,NBC,12
PIT,DEN,8,THUN,CBS,12
PIT,DEN,9,MON1,ESP,12
PIT,DEN,9,SUNN,NBC,12
PIT,DEN,9,THUN,CBS,12
PIT,DEN,10,MON1,ESP,12
PIT,DEN,10,SUNN,NBC,12
PIT,DEN,10,THUN,NFL,12
PIT,DEN,11,MON1,ESP,12
PIT,DEN,11,SUNN,NBC,12
PIT,DEN,11,THUN,NFL,12
PIT,DEN,12,MON1,ESP,12
PIT,DEN,12,SUNN,NBC,12
PIT,DEN,12,THUN,NBC,12
PIT,DEN,13,MON1,ESP,12
PIT,DEN,13,SUNN,NBC,12
PIT,DEN,13,THUN,NFL,12
PIT,DEN,14,MON1,ESP,12
PIT,DEN,14,SUNN,NBC,12
PIT,DEN,14,THUN,NFL,12
PIT,DEN,15,MON1,ESP,12
PIT,DEN,15,SUNN,NBC,12
PIT,DEN,15,THUN,NFL,12
PIT,DEN,16,MON1,ESP,12
PIT,DEN,16,SATL,NFL,12
PIT,DEN,16,SUNN,NBC,12
PIT,DEN,16,THUN,NFL,12
PIT,DEN,1,SUND,CBS,9
PIT,DEN,2,SUND,CBS,9
PIT,DEN,3,SUND,CBS,9
PIT,DEN,4,SUND,CBS,9
PIT,DEN,5,SUND,CBS,9
PIT,DEN,6,SUND,CBS,9
PIT,DEN,7,SUND,CBS,9
PIT,DEN,8,SUND,CBS,9
PIT,DEN,9,SUND,CBS,9
PIT,DEN,10,SUND,CBS,9
PIT,DEN,11,SUND,CBS,9
PIT,DEN,12,SUND,CBS,9
PIT,DEN,13,SUND,CBS,9
PIT,DEN,14,SUND,CBS,9
PIT,DEN,15,SUND,CBS,9
PIT,DEN,16,SUND,CBS,9
PIT,DEN,1,SUNL,CBS,6
PIT,DEN,2,SUNL,CBS,6
PIT,DEN,3,SUNL,CBS,6
PIT,DEN,4,SUNL,CBS,6
PIT,DEN,5,SUNL,CBS,6
PIT,DEN,6,SUNL,CBS,6
PIT,DEN,7,SUNL,CBS,6
PIT,DEN,8,SUNL,CBS,6
PIT,DEN,9,SUNL,CBS,6
PIT,DEN,10,SUNL,CBS,6
PIT,DEN,11,SUNL,CBS,6
PIT,DEN,12,SUNL,CBS,6
PIT,DEN,13,SUNL,CBS,6
PIT,DEN,14,SUNL,CBS,6
PIT,DEN,15,SUNL,CBS,6
PIT,DEN,16,SUNL,CBS,6
PIT,DEN,16,SATE,NFL,9
PIT,JAC,1,SUND,CBS,4.5
PIT,JAC,2,SUND,CBS,4.5
PIT,JAC,3,SUND,CBS,4.5
PIT,JAC,4,SUND,CBS,4.5
PIT,JAC,5,SUND,CBS,4.5
PIT,JAC,6,SUND,CBS,4.5
PIT,JAC,7,SUND,CBS,4.5
PIT,JAC,8,SUND,CBS,4.5
PIT,JAC,9,SUND,CBS,4.5
PIT,JAC,10,SUND,CBS,4.5
PIT,JAC,11,SUND,CBS,4.5
PIT,JAC,12,SUND,CBS,4.5
PIT,JAC,13,SUND,CBS,4.5
PIT,JAC,14,SUND,CBS,4.5
PIT,JAC,15,SUND,CBS,4.5
PIT,JAC,16,SUND,CBS,4.5
PIT,JAC,1,SUNE,CBS,3
PIT,JAC,1,SUNL,CBS,3
PIT,JAC,2,SUNE,CBS,3
PIT,JAC,2,SUNL,CBS,3
PIT,JAC,3,SUNE,CBS,3
PIT,JAC,3,SUNL,CBS,3
PIT,JAC,4,SUNE,CBS,3
PIT,JAC,4,SUNL,CBS,3
PIT,JAC,5,SUNE,CBS,3
PIT,JAC,5,SUNL,CBS,3
PIT,JAC,6,SUNE,CBS,3
PIT,JAC,6,SUNL,CBS,3
PIT,JAC,7,SUNE,CBS,3
PIT,JAC,7,SUNL,CBS,3
PIT,JAC,8,SUNE,CBS,3
PIT,JAC,8,SUNL,CBS,3
PIT,JAC,9,SUNE,CBS,3
PIT,JAC,9,SUNL,CBS,3
PIT,JAC,10,SUNE,CBS,3
PIT,JAC,10,SUNL,CBS,3
PIT,JAC,11,SUNE,CBS,3
PIT,JAC,11,SUNL,CBS,3
PIT,JAC,12,SUNE,CBS,3
PIT,JAC,12,SUNL,CBS,3
PIT,JAC,13,SUNE,CBS,3
PIT,JAC,13,SUNL,CBS,3
PIT,JAC,14,SUNE,CBS,3
PIT,JAC,14,SUNL,CBS,3
PIT,JAC,15,SUNE,CBS,3
PIT,JAC,15,SUNL,CBS,3
PIT,JAC,16,SUNE,CBS,3
PIT,JAC,16,SUNL,CBS,3
PIT,JAC,16,SATE,NFL,4.5
PIT,NO,1,MON1,ESP,10
PIT,NO,1,MON2,ESP,10
PIT,NO,1,SUNN,NBC,10
PIT,NO,1,THUN,NBC,10
PIT,NO,2,MON1,ESP,10
PIT,NO,2,SUNN,NBC,10
PIT,NO,2,THUN,CBS,10
PIT,NO,3,MON1,ESP,10
PIT,NO,3,SUNN,NBC,10
PIT,NO,3,THUN,CBS,10
PIT,NO,4,MON1,ESP,10
PIT,NO,4,SUNN,NBC,10
PIT,NO,4,THUN,CBS,10
PIT,NO,5,MON1,ESP,10
PIT,NO,5,SUNN,NBC,10
PIT,NO,5,THUN,CBS,10
PIT,NO,6,MON1,ESP,10
PIT,NO,6,SUNN,NBC,10
PIT,NO,6,THUN,CBS,10
PIT,NO,7,MON1,ESP,10
PIT,NO,7,SUNN,NBC,10
PIT,NO,7,THUN,CBS,10
PIT,NO,8,MON1,ESP,10
PIT,NO,8,SUNN,NBC,10
PIT,NO,8,THUN,CBS,10
PIT,NO,9,MON1,ESP,10
PIT,NO,9,SUNN,NBC,10
PIT,NO,9,THUN,CBS,10
PIT,NO,10,MON1,ESP,10
PIT,NO,10,SUNN,NBC,10
PIT,NO,10,THUN,NFL,10
PIT,NO,11,MON1,ESP,10
PIT,NO,11,SUNN,NBC,10
PIT,NO,11,THUN,NFL,10
PIT,NO,12,MON1,ESP,10
PIT,NO,12,SUNN,NBC,10
PIT,NO,12,THUN,NBC,10
PIT,NO,13,MON1,ESP,10
PIT,NO,13,SUNN,NBC,10
PIT,NO,13,THUN,NFL,10
PIT,NO,14,MON1,ESP,10
PIT,NO,14,SUNN,NBC,10
PIT,NO,14,THUN,NFL,10
PIT,NO,15,MON1,ESP,10
PIT,NO,15,SUNN,NBC,10
PIT,NO,15,THUN,NFL,10
PIT,NO,16,MON1,ESP,10
PIT,NO,16,SATL,NFL,10
PIT,NO,16,SUNN,NBC,10
PIT,NO,16,THUN,NFL,10
PIT,NO,1,SUND,CBS,7.5
PIT,NO,2,SUND,CBS,7.5
PIT,NO,3,SUND,CBS,7.5
PIT,NO,4,SUND,CBS,7.5
PIT,NO,5,SUND,CBS,7.5
PIT,NO,6,SUND,CBS,7.5
PIT,NO,7,SUND,CBS,7.5
PIT,NO,8,SUND,CBS,7.5
PIT,NO,9,SUND,CBS,7.5
PIT,NO,10,SUND,CBS,7.5
PIT,NO,11,SUND,CBS,7.5
PIT,NO,12,SUND,CBS,7.5
PIT,NO,13,SUND,CBS,7.5
PIT,NO,14,SUND,CBS,7.5
PIT,NO,15,SUND,CBS,7.5
PIT,NO,16,SUND,CBS,7.5
PIT,NO,1,SUNE,CBS,5
PIT,NO,1,SUNL,CBS,5
PIT,NO,2,SUNE,CBS,5
PIT,NO,2,SUNL,CBS,5
PIT,NO,3,SUNE,CBS,5
PIT,NO,3,SUNL,CBS,5
PIT,NO,4,SUNE,CBS,5
PIT,NO,4,SUNL,CBS,5
PIT,NO,5,SUNE,CBS,5
PIT,NO,5,SUNL,CBS,5
PIT,NO,6,SUNE,CBS,5
PIT,NO,6,SUNL,CBS,5
PIT,NO,7,SUNE,CBS,5
PIT,NO,7,SUNL,CBS,5
PIT,NO,8,SUNE,CBS,5
PIT,NO,8,SUNL,CBS,5
PIT,NO,9,SUNE,CBS,5
PIT,NO,9,SUNL,CBS,5
PIT,NO,10,SUNE,CBS,5
PIT,NO,10,SUNL,CBS,5
PIT,NO,11,SUNE,CBS,5
PIT,NO,11,SUNL,CBS,5
PIT,NO,12,SUNE,CBS,5
PIT,NO,12,SUNL,CBS,5
PIT,NO,13,SUNE,CBS,5
PIT,NO,13,SUNL,CBS,5
PIT,NO,14,SUNE,CBS,5
PIT,NO,14,SUNL,CBS,5
PIT,NO,15,SUNE,CBS,5
PIT,NO,15,SUNL,CBS,5
PIT,NO,16,SUNE,CBS,5
PIT,NO,16,SUNL,CBS,5
PIT,NO,16,SATE,NFL,7.5
PIT,OAK,1,MON1,ESP,10
PIT,OAK,1,MON2,ESP,10
PIT,OAK,1,SUNN,NBC,10
PIT,OAK,1,THUN,NBC,10
PIT,OAK,2,MON1,ESP,10
PIT,OAK,2,SUNN,NBC,10
PIT,OAK,2,THUN,CBS,10
PIT,OAK,3,MON1,ESP,10
PIT,OAK,3,SUNN,NBC,10
PIT,OAK,3,THUN,CBS,10
PIT,OAK,4,MON1,ESP,10
PIT,OAK,4,SUNN,NBC,10
PIT,OAK,4,THUN,CBS,10
PIT,OAK,5,MON1,ESP,10
PIT,OAK,5,SUNN,NBC,10
PIT,OAK,5,THUN,CBS,10
PIT,OAK,6,MON1,ESP,10
PIT,OAK,6,SUNN,NBC,10
PIT,OAK,6,THUN,CBS,10
PIT,OAK,7,MON1,ESP,10
PIT,OAK,7,SUNN,NBC,10
PIT,OAK,7,THUN,CBS,10
PIT,OAK,8,MON1,ESP,10
PIT,OAK,8,SUNN,NBC,10
PIT,OAK,8,THUN,CBS,10
PIT,OAK,9,MON1,ESP,10
PIT,OAK,9,SUNN,NBC,10
PIT,OAK,9,THUN,CBS,10
PIT,OAK,10,MON1,ESP,10
PIT,OAK,10,SUNN,NBC,10
PIT,OAK,10,THUN,NFL,10
PIT,OAK,11,MON1,ESP,10
PIT,OAK,11,SUNN,NBC,10
PIT,OAK,11,THUN,NFL,10
PIT,OAK,12,MON1,ESP,10
PIT,OAK,12,SUNN,NBC,10
PIT,OAK,12,THUN,NBC,10
PIT,OAK,13,MON1,ESP,10
PIT,OAK,13,SUNN,NBC,10
PIT,OAK,13,THUN,NFL,10
PIT,OAK,14,MON1,ESP,10
PIT,OAK,14,SUNN,NBC,10
PIT,OAK,14,THUN,NFL,10
PIT,OAK,15,MON1,ESP,10
PIT,OAK,15,SUNN,NBC,10
PIT,OAK,15,THUN,NFL,10
PIT,OAK,16,MON1,ESP,10
PIT,OAK,16,SATL,NFL,10
PIT,OAK,16,SUNN,NBC,10
PIT,OAK,16,THUN,NFL,10
PIT,OAK,1,SUND,CBS,7.5
PIT,OAK,2,SUND,CBS,7.5
PIT,OAK,3,SUND,CBS,7.5
PIT,OAK,4,SUND,CBS,7.5
PIT,OAK,5,SUND,CBS,7.5
PIT,OAK,6,SUND,CBS,7.5
PIT,OAK,7,SUND,CBS,7.5
PIT,OAK,8,SUND,CBS,7.5
PIT,OAK,9,SUND,CBS,7.5
PIT,OAK,10,SUND,CBS,7.5
PIT,OAK,11,SUND,CBS,7.5
PIT,OAK,12,SUND,CBS,7.5
PIT,OAK,13,SUND,CBS,7.5
PIT,OAK,14,SUND,CBS,7.5
PIT,OAK,15,SUND,CBS,7.5
PIT,OAK,16,SUND,CBS,7.5
PIT,OAK,1,SUNL,CBS,5
PIT,OAK,2,SUNL,CBS,5
PIT,OAK,3,SUNL,CBS,5
PIT,OAK,4,SUNL,CBS,5
PIT,OAK,5,SUNL,CBS,5
PIT,OAK,6,SUNL,CBS,5
PIT,OAK,7,SUNL,CBS,5
PIT,OAK,8,SUNL,CBS,5
PIT,OAK,9,SUNL,CBS,5
PIT,OAK,10,SUNL,CBS,5
PIT,OAK,11,SUNL,CBS,5
PIT,OAK,12,SUNL,CBS,5
PIT,OAK,13,SUNL,CBS,5
PIT,OAK,14,SUNL,CBS,5
PIT,OAK,15,SUNL,CBS,5
PIT,OAK,16,SUNL,CBS,5
PIT,OAK,16,SATE,NFL,7.5
PIT,TB,1,SUND,CBS,4.5
PIT,TB,2,SUND,CBS,4.5
PIT,TB,3,SUND,CBS,4.5
PIT,TB,4,SUND,CBS,4.5
PIT,TB,5,SUND,CBS,4.5
PIT,TB,6,SUND,CBS,4.5
PIT,TB,7,SUND,CBS,4.5
PIT,TB,8,SUND,CBS,4.5
PIT,TB,9,SUND,CBS,4.5
PIT,TB,10,SUND,CBS,4.5
PIT,TB,11,SUND,CBS,4.5
PIT,TB,12,SUND,CBS,4.5
PIT,TB,13,SUND,CBS,4.5
PIT,TB,14,SUND,CBS,4.5
PIT,TB,15,SUND,CBS,4.5
PIT,TB,16,SUND,CBS,4.5
PIT,TB,1,SUNE,CBS,3
PIT,TB,1,SUNL,CBS,3
PIT,TB,2,SUNE,CBS,3
PIT,TB,2,SUNL,CBS,3
PIT,TB,3,SUNE,CBS,3
PIT,TB,3,SUNL,CBS,3
PIT,TB,4,SUNE,CBS,3
PIT,TB,4,SUNL,CBS,3
PIT,TB,5,SUNE,CBS,3
PIT,TB,5,SUNL,CBS,3
PIT,TB,6,SUNE,CBS,3
PIT,TB,6,SUNL,CBS,3
PIT,TB,7,SUNE,CBS,3
PIT,TB,7,SUNL,CBS,3
PIT,TB,8,SUNE,CBS,3
PIT,TB,8,SUNL,CBS,3
PIT,TB,9,SUNE,CBS,3
PIT,TB,9,SUNL,CBS,3
PIT,TB,10,SUNE,CBS,3
PIT,TB,10,SUNL,CBS,3
PIT,TB,11,SUNE,CBS,3
PIT,TB,11,SUNL,CBS,3
PIT,TB,12,SUNE,CBS,3
PIT,TB,12,SUNL,CBS,3
PIT,TB,13,SUNE,CBS,3
PIT,TB,13,SUNL,CBS,3
PIT,TB,14,SUNE,CBS,3
PIT,TB,14,SUNL,CBS,3
PIT,TB,15,SUNE,CBS,3
PIT,TB,15,SUNL,CBS,3
PIT,TB,16,SUNE,CBS,3
PIT,TB,16,SUNL,CBS,3
PIT,TB,16,SATE,NFL,4.5
SEA,ARZ,1,MON1,ESP,10
SEA,ARZ,1,MON2,ESP,10
SEA,ARZ,1,SUNN,NBC,10
SEA,ARZ,1,THUN,NBC,10
SEA,ARZ,2,MON1,ESP,10
SEA,ARZ,2,SUNN,NBC,10
SEA,ARZ,2,THUN,CBS,10
SEA,ARZ,3,MON1,ESP,10
SEA,ARZ,3,SUNN,NBC,10
SEA,ARZ,3,THUN,CBS,10
SEA,ARZ,4,MON1,ESP,10
SEA,ARZ,4,SUNN,NBC,10
SEA,ARZ,4,THUN,CBS,10
SEA,ARZ,5,MON1,ESP,10
SEA,ARZ,5,SUNN,NBC,10
SEA,ARZ,5,THUN,CBS,10
SEA,ARZ,6,MON1,ESP,10
SEA,ARZ,6,SUNN,NBC,10
SEA,ARZ,6,THUN,CBS,10
SEA,ARZ,7,MON1,ESP,10
SEA,ARZ,7,SUNN,NBC,10
SEA,ARZ,7,THUN,CBS,10
SEA,ARZ,8,MON1,ESP,10
SEA,ARZ,8,SUNN,NBC,10
SEA,ARZ,8,THUN,CBS,10
SEA,ARZ,9,MON1,ESP,10
SEA,ARZ,9,SUNN,NBC,10
SEA,ARZ,9,THUN,CBS,10
SEA,ARZ,10,MON1,ESP,10
SEA,ARZ,10,SUNN,NBC,10
SEA,ARZ,10,THUN,NFL,10
SEA,ARZ,11,MON1,ESP,10
SEA,ARZ,11,SUNN,NBC,10
SEA,ARZ,11,THUN,NFL,10
SEA,ARZ,12,MON1,ESP,10
SEA,ARZ,12,SUNN,NBC,10
SEA,ARZ,12,THUN,NBC,10
SEA,ARZ,13,MON1,ESP,10
SEA,ARZ,13,SUNN,NBC,10
SEA,ARZ,13,THUN,NFL,10
SEA,ARZ,14,MON1,ESP,10
SEA,ARZ,14,SUNN,NBC,10
SEA,ARZ,14,THUN,NFL,10
SEA,ARZ,15,MON1,ESP,10
SEA,ARZ,15,SUNN,NBC,10
SEA,ARZ,15,THUN,NFL,10
SEA,ARZ,16,MON1,ESP,10
SEA,ARZ,16,SATL,NFL,10
SEA,ARZ,16,SUNN,NBC,10
SEA,ARZ,16,THUN,NFL,10
SEA,ARZ,1,SUND,FOX,7.5
SEA,ARZ,2,SUND,FOX,7.5
SEA,ARZ,3,SUND,FOX,7.5
SEA,ARZ,4,SUND,FOX,7.5
SEA,ARZ,5,SUND,FOX,7.5
SEA,ARZ,6,SUND,FOX,7.5
SEA,ARZ,7,SUND,FOX,7.5
SEA,ARZ,8,SUND,FOX,7.5
SEA,ARZ,9,SUND,FOX,7.5
SEA,ARZ,10,SUND,FOX,7.5
SEA,ARZ,11,SUND,FOX,7.5
SEA,ARZ,12,SUND,FOX,7.5
SEA,ARZ,13,SUND,FOX,7.5
SEA,ARZ,14,SUND,FOX,7.5
SEA,ARZ,15,SUND,FOX,7.5
SEA,ARZ,16,SUND,FOX,7.5
SEA,ARZ,1,SUNL,FOX,5
SEA,ARZ,2,SUNL,FOX,5
SEA,ARZ,3,SUNL,FOX,5
SEA,ARZ,4,SUNL,FOX,5
SEA,ARZ,5,SUNL,FOX,5
SEA,ARZ,6,SUNL,FOX,5
SEA,ARZ,7,SUNL,FOX,5
SEA,ARZ,8,SUNL,FOX,5
SEA,ARZ,9,SUNL,FOX,5
SEA,ARZ,10,SUNL,FOX,5
SEA,ARZ,11,SUNL,FOX,5
SEA,ARZ,12,SUNL,FOX,5
SEA,ARZ,13,SUNL,FOX,5
SEA,ARZ,14,SUNL,FOX,5
SEA,ARZ,15,SUNL,FOX,5
SEA,ARZ,16,SUNL,FOX,5
SEA,ARZ,16,SATE,NFL,7.5
SEA,ARZ,17,SUNL,FOX,5
SEA,ARZ,17,SUND,FOX,7.5
SEA,CAR,1,MON1,ESP,8
SEA,CAR,1,MON2,ESP,8
SEA,CAR,1,SUNN,NBC,8
SEA,CAR,1,THUN,NBC,8
SEA,CAR,2,MON1,ESP,8
SEA,CAR,2,SUNN,NBC,8
SEA,CAR,2,THUN,CBS,8
SEA,CAR,3,MON1,ESP,8
SEA,CAR,3,SUNN,NBC,8
SEA,CAR,3,THUN,CBS,8
SEA,CAR,4,MON1,ESP,8
SEA,CAR,4,SUNN,NBC,8
SEA,CAR,4,THUN,CBS,8
SEA,CAR,5,MON1,ESP,8
SEA,CAR,5,SUNN,NBC,8
SEA,CAR,5,THUN,CBS,8
SEA,CAR,6,MON1,ESP,8
SEA,CAR,6,SUNN,NBC,8
SEA,CAR,6,THUN,CBS,8
SEA,CAR,7,MON1,ESP,8
SEA,CAR,7,SUNN,NBC,8
SEA,CAR,7,THUN,CBS,8
SEA,CAR,8,MON1,ESP,8
SEA,CAR,8,SUNN,NBC,8
SEA,CAR,8,THUN,CBS,8
SEA,CAR,9,MON1,ESP,8
SEA,CAR,9,SUNN,NBC,8
SEA,CAR,9,THUN,CBS,8
SEA,CAR,10,MON1,ESP,8
SEA,CAR,10,SUNN,NBC,8
SEA,CAR,10,THUN,NFL,8
SEA,CAR,11,MON1,ESP,8
SEA,CAR,11,SUNN,NBC,8
SEA,CAR,11,THUN,NFL,8
SEA,CAR,12,MON1,ESP,8
SEA,CAR,12,SUNN,NBC,8
SEA,CAR,12,THUN,NBC,8
SEA,CAR,13,MON1,ESP,8
SEA,CAR,13,SUNN,NBC,8
SEA,CAR,13,THUN,NFL,8
SEA,CAR,14,MON1,ESP,8
SEA,CAR,14,SUNN,NBC,8
SEA,CAR,14,THUN,NFL,8
SEA,CAR,15,MON1,ESP,8
SEA,CAR,15,SUNN,NBC,8
SEA,CAR,15,THUN,NFL,8
SEA,CAR,16,MON1,ESP,8
SEA,CAR,16,SATL,NFL,8
SEA,CAR,16,SUNN,NBC,8
SEA,CAR,16,THUN,NFL,8
SEA,CAR,1,SUND,FOX,6
SEA,CAR,2,SUND,FOX,6
SEA,CAR,3,SUND,FOX,6
SEA,CAR,4,SUND,FOX,6
SEA,CAR,5,SUND,FOX,6
SEA,CAR,6,SUND,FOX,6
SEA,CAR,7,SUND,FOX,6
SEA,CAR,8,SUND,FOX,6
SEA,CAR,9,SUND,FOX,6
SEA,CAR,10,SUND,FOX,6
SEA,CAR,11,SUND,FOX,6
